id,boa_peak
7346,7720
7347,7404
7348,7404
7349,7404
7350,7404
7351,7404
7352,7404
7353,7404
7354,7404
7355,7404
7356,7404
7357,7404
7358,7404
7359,7404
7360,7404
7361,7404
7362,7404
7363,15467
7364,7404
7365,7404
7366,7404
7367,15439
7368,7404
7369,7404
7370,7404
7371,7404
7372,7404
7373,7404
7374,7404
7375,7404
7376,7404
7377,7404
7378,7404
7379,15467
7380,7404
7381,7404
7382,3294
7383,11999
7384,7404
7385,7404
7386,7404
7387,7404
7388,7404
7389,7404
7390,3294
7391,11999
7392,7404
7393,7404
7394,7404
7395,7404
7396,7404
7397,7404
7398,7404
7399,7404
7400,7404
7401,7404
7402,7404
7403,7404
7404,7404
7405,7404
7406,7404
7407,7404
7408,7404
7409,7404
7410,7404
7411,15467
7412,7404
7413,7404
7414,7404
7415,7404
7416,7404
7417,7404
7418,7404
7419,7404
7420,7404
7421,7404
7422,7404
7423,7404
7424,7720
7425,15789
7426,7720
7427,5411
7428,7720
7429,15789
7430,6150
7431,6150
7432,7404
7433,15789
7434,7404
7435,15467
7436,7404
7437,15789
7438,6150
7439,6150
7440,7720
7441,15789
7442,7720
7443,5411
7444,9525
7445,9525
7446,3094
7447,287
7448,7404
7449,15789
7450,7404
7451,15467
7452,3644
7453,15789
7454,3094
7455,287
7456,7720
7457,7720
7458,7720
7459,5411
7460,7720
7461,15789
7462,7720
7463,5411
7464,7404
7465,7404
7466,7404
7467,15467
7468,7404
7469,15789
7470,7404
7471,15467
7472,9525
7473,9525
7474,7720
7475,5411
7476,9525
7477,9525
7478,9525
7479,9525
7480,3644
7481,15789
7482,7404
7483,15467
7484,3644
7485,15789
7486,7404
7487,15467
7488,7404
7489,15789
7490,7720
7491,5411
7492,7404
7493,7404
7494,6150
7495,6150
7496,7404
7497,16107
7498,7404
7499,15467
7500,7404
7501,7404
7502,7246
7503,15439
7504,6768
7505,339
7506,2130
7507,10323
7508,9525
7509,9525
7510,3094
7511,287
7512,7404
7513,1371
7514,3704
7515,1371
7516,7404
7517,7404
7518,7246
7519,287
7520,7404
7521,7404
7522,7404
7523,5411
7524,7404
7525,7404
7526,7404
7527,5411
7528,7404
7529,7404
7530,7404
7531,15467
7532,7404
7533,7404
7534,7404
7535,7404
7536,7404
7537,7404
7538,7404
7539,15467
7540,9525
7541,9525
7542,9525
7543,9525
7544,7404
7545,7404
7546,7404
7547,15467
7548,7404
7549,7404
7550,7404
7551,15467
7552,7720
7553,15789
7554,7720
7555,5411
7556,7404
7557,15789
7558,6150
7559,6150
7560,7404
7561,15789
7562,7404
7563,15467
7564,7404
7565,15789
7566,7404
7567,15789
7568,8601
7569,8601
7570,7720
7571,287
7572,7404
7573,15789
7574,3094
7575,287
7576,7404
7577,7404
7578,7404
7579,15467
7580,7404
7581,15789
7582,7404
7583,15789
7584,7404
7585,15789
7586,7720
7587,5411
7588,7404
7589,15789
7590,7404
7591,15789
7592,7404
7593,15789
7594,7404
7595,15467
7596,7404
7597,15789
7598,7404
7599,15789
7600,7404
7601,9525
7602,7720
7603,5411
7604,7404
7605,15789
7606,9525
7607,9525
7608,7404
7609,7404
7610,7404
7611,15467
7612,7404
7613,15789
7614,7404
7615,15789
7616,7404
7617,7404
7618,7720
7619,5411
7620,7404
7621,7404
7622,7404
7623,7404
7624,7404
7625,7404
7626,7404
7627,16107
7628,7404
7629,7404
7630,7404
7631,7404
7632,7404
7633,7404
7634,2130
7635,10323
7636,7404
7637,7404
7638,3294
7639,11999
7640,7404
7641,7404
7642,7404
7643,1371
7644,7404
7645,7404
7646,3294
7647,11999
7648,7404
7649,7404
7650,7404
7651,5411
7652,7404
7653,7404
7654,7404
7655,7404
7656,7404
7657,7404
7658,7404
7659,7404
7660,7404
7661,7404
7662,7404
7663,7404
7664,7404
7665,7404
7666,7404
7667,15467
7668,7404
7669,7404
7670,7404
7671,7404
7672,7404
7673,7404
7674,7404
7675,7404
7676,7404
7677,7404
7678,7404
7679,7404
7680,7720
7681,7720
7682,7720
7683,7720
7684,7720
7685,7404
7686,7720
7687,6799
7688,7720
7689,7720
7690,7720
7691,7720
7692,7404
7693,7404
7694,7404
7695,6799
7696,7720
7697,7720
7698,3644
7699,3094
7700,3644
7701,3644
7702,3644
7703,3094
7704,7720
7705,7404
7706,3644
7707,6687
7708,3644
7709,3644
7710,3644
7711,6687
7712,7720
7713,7720
7714,7720
7715,7720
7716,7720
7717,7404
7718,7720
7719,7404
7720,7720
7721,7720
7722,7720
7723,7720
7724,7404
7725,7404
7726,7404
7727,7404
7728,7720
7729,7720
7730,7720
7731,7720
7732,3644
7733,3644
7734,3644
7735,3644
7736,7720
7737,7404
7738,7720
7739,7404
7740,3644
7741,3644
7742,3644
7743,3644
7744,7720
7745,7720
7746,7720
7747,7720
7748,7404
7749,7404
7750,6150
7751,15439
7752,7404
7753,7404
7754,7404
7755,15467
7756,7404
7757,7404
7758,7246
7759,15439
7760,6768
7761,6768
7762,6768
7763,10323
7764,3644
7765,3644
7766,3644
7767,3094
7768,7404
7769,7404
7770,7404
7771,15467
7772,7404
7773,7404
7774,3644
7775,6687
7776,7720
7777,7720
7778,7720
7779,15467
7780,7404
7781,7404
7782,7404
7783,7404
7784,7404
7785,7404
7786,7404
7787,15467
7788,7404
7789,7404
7790,7404
7791,7404
7792,7404
7793,7404
7794,7404
7795,15467
7796,3644
7797,3644
7798,3644
7799,3644
7800,7404
7801,7404
7802,7404
7803,15467
7804,7404
7805,7404
7806,7404
7807,15467
7808,7720
7809,7404
7810,7720
7811,7404
7812,7404
7813,7404
7814,6799
7815,6799
7816,7404
7817,7404
7818,7404
7819,7404
7820,7404
7821,7404
7822,6799
7823,6799
7824,7404
7825,7404
7826,7404
7827,7404
7828,7404
7829,7404
7830,3644
7831,6799
7832,7404
7833,7404
7834,7404
7835,7404
7836,7404
7837,7404
7838,3644
7839,6799
7840,7720
7841,7404
7842,7720
7843,7404
7844,7404
7845,7404
7846,7404
7847,7404
7848,7404
7849,7404
7850,7404
7851,7404
7852,7404
7853,7404
7854,7404
7855,7404
7856,7404
7857,7404
7858,7404
7859,7404
7860,7404
7861,7404
7862,7404
7863,7404
7864,7404
7865,7404
7866,7404
7867,7404
7868,7404
7869,7404
7870,7404
7871,7404
7872,7404
7873,7404
7874,7404
7875,16107
7876,7404
7877,7404
7878,7404
7879,7404
7880,7404
7881,7404
7882,7404
7883,16107
7884,7404
7885,7404
7886,7404
7887,7404
7888,7404
7889,7404
7890,6768
7891,7404
7892,7404
7893,7404
7894,15063
7895,15063
7896,7404
7897,7404
7898,7404
7899,16107
7900,7404
7901,7404
7902,7404
7903,7404
7904,7404
7905,7404
7906,7404
7907,16107
7908,7404
7909,7404
7910,7404
7911,7404
7912,7404
7913,7404
7914,7404
7915,16107
7916,7404
7917,7404
7918,7404
7919,7404
7920,7404
7921,7404
7922,7404
7923,7404
7924,7404
7925,7404
7926,7404
7927,7404
7928,7404
7929,7404
7930,7404
7931,16107
7932,7404
7933,7404
7934,7404
7935,7404
7936,7720
7937,7720
7938,7720
7939,5411
7940,7720
7941,7404
7942,7720
7943,6150
7944,7720
7945,7720
7946,7404
7947,15467
7948,7404
7949,7404
7950,7404
7951,6799
7952,7720
7953,7720
7954,7720
7955,5411
7956,3644
7957,3644
7958,3644
7959,3094
7960,7720
7961,7404
7962,7404
7963,15467
7964,3644
7965,3644
7966,3644
7967,6687
7968,7720
7969,7720
7970,7720
7971,5411
7972,7720
7973,7404
7974,7720
7975,5411
7976,7720
7977,7720
7978,7720
7979,15467
7980,7404
7981,7404
7982,7404
7983,7404
7984,7720
7985,7720
7986,7720
7987,5411
7988,3644
7989,3644
7990,3644
7991,9525
7992,7720
7993,7404
7994,7720
7995,15467
7996,3644
7997,3644
7998,3644
7999,3644
8000,14595
8001,14595
8002,14595
8003,6799
8004,7720
8005,6799
8006,6150
8007,6799
8008,16107
8009,16107
8010,16107
8011,16107
8012,7404
8013,7404
8014,7246
8015,7404
8016,6768
8017,339
8018,6768
8019,10323
8020,7720
8021,6799
8022,6150
8023,6799
8024,16107
8025,16107
8026,7404
8027,16107
8028,7404
8029,7404
8030,7246
8031,7404
8032,7720
8033,7720
8034,7720
8035,16107
8036,7404
8037,7404
8038,7404
8039,7404
8040,7404
8041,7404
8042,7404
8043,16107
8044,7404
8045,7404
8046,7404
8047,7404
8048,7404
8049,7404
8050,7404
8051,15467
8052,3644
8053,3644
8054,3644
8055,9525
8056,7404
8057,7404
8058,7404
8059,15467
8060,7404
8061,7404
8062,7404
8063,7404
8064,7720
8065,7404
8066,7404
8067,7404
8068,7404
8069,7404
8070,6799
8071,6799
8072,7404
8073,7404
8074,7404
8075,7404
8076,7404
8077,7404
8078,6799
8079,6799
8080,7404
8081,7404
8082,7404
8083,7404
8084,7404
8085,7404
8086,3644
8087,6799
8088,7404
8089,7404
8090,7404
8091,7404
8092,7404
8093,7404
8094,3644
8095,6799
8096,7720
8097,7404
8098,7404
8099,7404
8100,7404
8101,7404
8102,7404
8103,7404
8104,7404
8105,7404
8106,7404
8107,7404
8108,7404
8109,7404
8110,7404
8111,7404
8112,7404
8113,7404
8114,7404
8115,7404
8116,7404
8117,7404
8118,7404
8119,7404
8120,7404
8121,7404
8122,7404
8123,7404
8124,7404
8125,7404
8126,7404
8127,7404
8128,14595
8129,7404
8130,16107
8131,16107
8132,7404
8133,7404
8134,7404
8135,7404
8136,16107
8137,7404
8138,16107
8139,16107
8140,7404
8141,7404
8142,7404
8143,7404
8144,14595
8145,7404
8146,6768
8147,16107
8148,7404
8149,7404
8150,7404
8151,7404
8152,16107
8153,7404
8154,16107
8155,16107
8156,7404
8157,7404
8158,7404
8159,7404
8160,7404
8161,7404
8162,16107
8163,16107
8164,7404
8165,7404
8166,7404
8167,7404
8168,7404
8169,7404
8170,16107
8171,16107
8172,7404
8173,7404
8174,7404
8175,7404
8176,7404
8177,7404
8178,7404
8179,16107
8180,7404
8181,7404
8182,7404
8183,7404
8184,7404
8185,7404
8186,7404
8187,16107
8188,7404
8189,7404
8190,7404
8191,7404
8192,9294
8193,287
8194,9294
8195,9294
8196,9294
8197,9294
8198,9294
8199,9294
8200,9294
8201,287
8202,9294
8203,9294
8204,9294
8205,9294
8206,9294
8207,9294
8208,13426
8209,339
8210,13426
8211,339
8212,9525
8213,9525
8214,287
8215,287
8216,287
8217,287
8218,287
8219,287
8220,287
8221,287
8222,287
8223,287
8224,7720
8225,7720
8226,13426
8227,13426
8228,9525
8229,9525
8230,9294
8231,9294
8232,9294
8233,287
8234,9294
8235,9294
8236,15789
8237,15789
8238,9294
8239,9294
8240,13426
8241,13426
8242,13426
8243,13426
8244,9525
8245,9525
8246,287
8247,9525
8248,10036
8249,287
8250,13426
8251,13426
8252,9525
8253,9525
8254,287
8255,287
8256,13426
8257,339
8258,13426
8259,339
8260,9294
8261,9294
8262,9294
8263,9294
8264,9294
8265,9294
8266,9294
8267,9294
8268,9294
8269,9294
8270,9294
8271,9294
8272,13426
8273,339
8274,13426
8275,339
8276,8406
8277,10323
8278,8406
8279,10323
8280,13426
8281,339
8282,13426
8283,339
8284,9294
8285,9294
8286,9294
8287,9294
8288,13426
8289,13426
8290,13426
8291,13426
8292,13564
8293,13564
8294,9294
8295,9294
8296,13426
8297,13426
8298,13426
8299,13426
8300,7404
8301,7404
8302,9294
8303,9294
8304,13426
8305,13426
8306,13426
8307,13426
8308,13426
8309,13426
8310,13426
8311,13426
8312,13426
8313,13426
8314,13426
8315,13426
8316,13426
8317,13426
8318,9294
8319,9294
8320,133
8321,8601
8322,8406
8323,9294
8324,133
8325,133
8326,8406
8327,8406
8328,9294
8329,8601
8330,9294
8331,9294
8332,133
8333,133
8334,9294
8335,9294
8336,8601
8337,8601
8338,8406
8339,8601
8340,8406
8341,469
8342,8406
8343,8406
8344,8601
8345,8601
8346,8601
8347,8601
8348,287
8349,287
8350,287
8351,287
8352,7720
8353,133
8354,13426
8355,13426
8356,13564
8357,15789
8358,8406
8359,8406
8360,15789
8361,685
8362,15789
8363,16107
8364,15789
8365,15789
8366,9294
8367,15789
8368,13426
8369,8601
8370,13426
8371,13426
8372,13564
8373,9525
8374,8406
8375,8406
8376,8601
8377,8601
8378,8601
8379,16107
8380,15789
8381,15789
8382,287
8383,15789
8384,8406
8385,8406
8386,8406
8387,8406
8388,8406
8389,8406
8390,8406
8391,8406
8392,9294
8393,7404
8394,9294
8395,9294
8396,9294
8397,7404
8398,9294
8399,9294
8400,339
8401,469
8402,8406
8403,339
8404,8406
8405,469
8406,8406
8407,8406
8408,339
8409,8601
8410,13426
8411,339
8412,8406
8413,469
8414,8406
8415,8406
8416,13564
8417,13564
8418,13426
8419,13426
8420,13564
8421,13564
8422,8406
8423,8406
8424,7404
8425,7404
8426,15467
8427,15467
8428,7404
8429,7404
8430,9294
8431,7404
8432,13426
8433,13426
8434,13426
8435,13426
8436,13564
8437,13564
8438,8406
8439,8406
8440,13426
8441,7404
8442,13426
8443,15467
8444,13564
8445,7404
8446,8406
8447,7404
8448,287
8449,287
8450,5411
8451,287
8452,9525
8453,9525
8454,287
8455,287
8456,287
8457,287
8458,287
8459,287
8460,287
8461,287
8462,287
8463,287
8464,339
8465,339
8466,339
8467,339
8468,9525
8469,9525
8470,287
8471,287
8472,287
8473,287
8474,287
8475,287
8476,287
8477,287
8478,287
8479,287
8480,9525
8481,9525
8482,5411
8483,5411
8484,9525
8485,9525
8486,9525
8487,9525
8488,287
8489,287
8490,287
8491,287
8492,9525
8493,9525
8494,287
8495,287
8496,9525
8497,9525
8498,13426
8499,339
8500,9525
8501,9525
8502,9525
8503,9525
8504,287
8505,287
8506,287
8507,287
8508,9525
8509,9525
8510,287
8511,287
8512,339
8513,339
8514,339
8515,339
8516,339
8517,469
8518,9294
8519,9294
8520,287
8521,287
8522,339
8523,339
8524,287
8525,287
8526,9294
8527,9294
8528,339
8529,339
8530,339
8531,339
8532,339
8533,469
8534,339
8535,339
8536,339
8537,339
8538,339
8539,339
8540,287
8541,287
8542,287
8543,287
8544,13426
8545,13426
8546,13426
8547,339
8548,9525
8549,9525
8550,9294
8551,339
8552,13426
8553,287
8554,13426
8555,339
8556,9525
8557,9525
8558,9294
8559,9294
8560,13426
8561,339
8562,13426
8563,339
8564,9525
8565,9525
8566,13426
8567,339
8568,339
8569,339
8570,13426
8571,339
8572,9525
8573,9525
8574,287
8575,287
8576,8601
8577,8601
8578,8601
8579,8601
8580,15789
8581,15789
8582,8406
8583,15789
8584,8601
8585,8601
8586,287
8587,287
8588,15789
8589,15789
8590,9294
8591,287
8592,8601
8593,8601
8594,8601
8595,8601
8596,469
8597,469
8598,287
8599,287
8600,8601
8601,8601
8602,8601
8603,8601
8604,287
8605,287
8606,287
8607,287
8608,15789
8609,15789
8610,5411
8611,5411
8612,15789
8613,15789
8614,15789
8615,15789
8616,15789
8617,15789
8618,15789
8619,15789
8620,15789
8621,15789
8622,15789
8623,15789
8624,8601
8625,8601
8626,8601
8627,8601
8628,9525
8629,9525
8630,9525
8631,9525
8632,8601
8633,8601
8634,8601
8635,8601
8636,15789
8637,15789
8638,15789
8639,15789
8640,339
8641,469
8642,339
8643,339
8644,469
8645,469
8646,8406
8647,469
8648,8601
8649,8601
8650,339
8651,339
8652,15789
8653,15789
8654,9294
8655,9294
8656,339
8657,469
8658,339
8659,339
8660,469
8661,469
8662,8406
8663,469
8664,8601
8665,8601
8666,339
8667,339
8668,469
8669,469
8670,8406
8671,469
8672,13564
8673,13564
8674,13426
8675,339
8676,13564
8677,15789
8678,8406
8679,469
8680,7404
8681,7404
8682,15467
8683,15467
8684,15789
8685,15789
8686,9294
8687,6799
8688,339
8689,469
8690,13426
8691,339
8692,469
8693,469
8694,8406
8695,469
8696,8601
8697,8601
8698,1371
8699,1371
8700,15789
8701,15789
8702,8406
8703,469
8704,7720
8705,7720
8706,9294
8707,9294
8708,10036
8709,10036
8710,9294
8711,9294
8712,9294
8713,9294
8714,9294
8715,9294
8716,13084
8717,13084
8718,9294
8719,9294
8720,12912
8721,339
8722,12830
8723,6687
8724,10036
8725,9525
8726,12830
8727,6687
8728,13084
8729,287
8730,12830
8731,6687
8732,13084
8733,287
8734,12830
8735,6687
8736,7720
8737,7720
8738,7720
8739,13426
8740,10036
8741,10036
8742,10036
8743,10036
8744,7720
8745,7720
8746,7720
8747,16107
8748,10036
8749,685
8750,9294
8751,9294
8752,12912
8753,12912
8754,13426
8755,13426
8756,10036
8757,9525
8758,10036
8759,9525
8760,10036
8761,3769
8762,10036
8763,16107
8764,10036
8765,9525
8766,12830
8767,6687
8768,12912
8769,12912
8770,13426
8771,339
8772,13564
8773,13564
8774,9294
8775,9294
8776,9294
8777,9294
8778,9294
8779,9294
8780,13084
8781,9294
8782,9294
8783,9294
8784,12912
8785,12912
8786,13426
8787,339
8788,12912
8789,12912
8790,8406
8791,10323
8792,13084
8793,339
8794,13426
8795,339
8796,13084
8797,287
8798,12830
8799,6687
8800,12912
8801,12912
8802,13426
8803,13426
8804,13564
8805,13564
8806,13564
8807,9294
8808,12912
8809,12912
8810,13426
8811,13426
8812,13564
8813,7404
8814,9294
8815,9294
8816,12912
8817,12912
8818,13426
8819,13426
8820,12912
8821,12912
8822,13426
8823,13426
8824,12912
8825,12912
8826,13426
8827,13426
8828,12912
8829,7404
8830,13426
8831,15063
8832,133
8833,8601
8834,8406
8835,655
8836,133
8837,133
8838,8406
8839,655
8840,9294
8841,685
8842,9294
8843,655
8844,685
8845,685
8846,9294
8847,655
8848,8601
8849,8601
8850,8601
8851,5019
8852,10036
8853,469
8854,12830
8855,15063
8856,8601
8857,8601
8858,8601
8859,5019
8860,13084
8861,15789
8862,12830
8863,6799
8864,7720
8865,7720
8866,7720
8867,16107
8868,10036
8869,685
8870,10036
8871,655
8872,685
8873,685
8874,685
8875,16107
8876,685
8877,685
8878,685
8879,685
8880,7404
8881,3769
8882,7404
8883,16107
8884,10036
8885,9525
8886,10036
8887,15063
8888,7404
8889,3769
8890,7404
8891,16107
8892,10036
8893,15789
8894,10036
8895,16107
8896,8406
8897,8406
8898,8406
8899,8406
8900,8406
8901,8406
8902,8406
8903,8406
8904,7404
8905,7404
8906,9294
8907,7404
8908,7404
8909,7404
8910,9294
8911,7404
8912,339
8913,469
8914,8406
8915,15063
8916,8406
8917,15063
8918,8406
8919,15063
8920,8601
8921,8601
8922,13426
8923,15063
8924,13564
8925,15063
8926,8406
8927,15063
8928,12912
8929,13564
8930,13426
8931,13426
8932,13564
8933,13564
8934,13564
8935,8406
8936,7404
8937,7404
8938,15467
8939,16107
8940,7404
8941,7404
8942,7404
8943,7404
8944,12912
8945,12912
8946,13426
8947,13426
8948,13564
8949,6901
8950,13564
8951,15063
8952,7404
8953,3769
8954,7404
8955,16107
8956,13564
8957,7404
8958,13564
8959,15063
8960,13064
8961,287
8962,5411
8963,287
8964,10036
8965,9525
8966,287
8967,287
8968,13064
8969,13064
8970,287
8971,287
8972,13084
8973,287
8974,287
8975,287
8976,13084
8977,339
8978,339
8979,339
8980,10036
8981,9525
8982,287
8983,287
8984,13084
8985,287
8986,287
8987,287
8988,13084
8989,287
8990,287
8991,287
8992,7720
8993,10036
8994,5411
8995,5411
8996,10036
8997,9525
8998,10036
8999,9525
9000,7720
9001,13064
9002,7720
9003,287
9004,10036
9005,9525
9006,10036
9007,9525
9008,10036
9009,9525
9010,13426
9011,339
9012,10036
9013,9525
9014,10036
9015,9525
9016,10036
9017,9525
9018,287
9019,5019
9020,10036
9021,9525
9022,10036
9023,9525
9024,339
9025,339
9026,339
9027,6799
9028,13064
9029,6799
9030,6799
9031,6799
9032,13064
9033,13064
9034,13064
9035,6799
9036,13064
9037,6799
9038,6799
9039,6799
9040,339
9041,339
9042,339
9043,339
9044,339
9045,339
9046,339
9047,339
9048,1371
9049,339
9050,339
9051,339
9052,13084
9053,287
9054,287
9055,287
9056,12912
9057,12912
9058,13426
9059,339
9060,13564
9061,10036
9062,10036
9063,6799
9064,13064
9065,13064
9066,13064
9067,6799
9068,10036
9069,7404
9070,6799
9071,6799
9072,12912
9073,12912
9074,13426
9075,339
9076,10036
9077,9525
9078,13426
9079,339
9080,1371
9081,339
9082,13426
9083,339
9084,10036
9085,9525
9086,10036
9087,7404
9088,8601
9089,8601
9090,8601
9091,6799
9092,15789
9093,15789
9094,8406
9095,6799
9096,13064
9097,13209
9098,287
9099,5019
9100,15789
9101,15789
9102,9294
9103,6799
9104,8601
9105,8601
9106,8601
9107,5019
9108,469
9109,469
9110,287
9111,13271
9112,8601
9113,8601
9114,8601
9115,5019
9116,13084
9117,15789
9118,287
9119,287
9120,15789
9121,15789
9122,5411
9123,6799
9124,15789
9125,15789
9126,15789
9127,15789
9128,10036
9129,15789
9130,10036
9131,5019
9132,15789
9133,15789
9134,15789
9135,15789
9136,10036
9137,9525
9138,10036
9139,5019
9140,10036
9141,9525
9142,10036
9143,9525
9144,10036
9145,15789
9146,10036
9147,5019
9148,10036
9149,15789
9150,10036
9151,15789
9152,6799
9153,6799
9154,6799
9155,6799
9156,6799
9157,6799
9158,6799
9159,6799
9160,13064
9161,6799
9162,6799
9163,6799
9164,6799
9165,6799
9166,6799
9167,6799
9168,339
9169,469
9170,339
9171,13271
9172,469
9173,469
9174,8406
9175,13271
9176,8601
9177,8601
9178,339
9179,5019
9180,469
9181,469
9182,8406
9183,7404
9184,12912
9185,15789
9186,13426
9187,6799
9188,13564
9189,15789
9190,6799
9191,6799
9192,7404
9193,7404
9194,16107
9195,16107
9196,7404
9197,7404
9198,6799
9199,6799
9200,12912
9201,9525
9202,13426
9203,339
9204,13564
9205,9525
9206,13564
9207,13271
9208,10036
9209,15789
9210,16107
9211,16107
9212,10036
9213,15789
9214,10036
9215,7404
9216,9525
9217,15789
9218,13426
9219,15439
9220,9294
9221,15439
9222,9294
9223,15439
9224,9294
9225,287
9226,9294
9227,15439
9228,9294
9229,15439
9230,9294
9231,15439
9232,8601
9233,8601
9234,287
9235,287
9236,9525
9237,9525
9238,287
9239,3094
9240,1371
9241,1371
9242,1371
9243,15467
9244,287
9245,287
9246,287
9247,287
9248,9525
9249,7720
9250,13426
9251,15467
9252,9525
9253,9525
9254,13426
9255,15467
9256,9525
9257,7720
9258,13426
9259,15467
9260,9525
9261,9525
9262,9294
9263,15439
9264,9525
9265,9525
9266,13426
9267,9525
9268,9525
9269,9525
9270,9525
9271,9525
9272,13426
9273,15467
9274,13426
9275,15467
9276,9525
9277,9525
9278,287
9279,15467
9280,13426
9281,15467
9282,13426
9283,15467
9284,9294
9285,15439
9286,9294
9287,15439
9288,9294
9289,15439
9290,9294
9291,15439
9292,9294
9293,15439
9294,9294
9295,15439
9296,13426
9297,15467
9298,13426
9299,15467
9300,8406
9301,15467
9302,8406
9303,15467
9304,1371
9305,1371
9306,1371
9307,15467
9308,9294
9309,15467
9310,9294
9311,15467
9312,13426
9313,15467
9314,13426
9315,15467
9316,7404
9317,7404
9318,13426
9319,15467
9320,13426
9321,15467
9322,13426
9323,15467
9324,7404
9325,7404
9326,9294
9327,15439
9328,13426
9329,13426
9330,13426
9331,13426
9332,13426
9333,13426
9334,13426
9335,13426
9336,13426
9337,15467
9338,13426
9339,15467
9340,13564
9341,7404
9342,9294
9343,15467
9344,8601
9345,8601
9346,8406
9347,15439
9348,133
9349,15789
9350,8406
9351,8406
9352,9294
9353,8601
9354,9294
9355,15439
9356,133
9357,7404
9358,9294
9359,15439
9360,8601
9361,8601
9362,8601
9363,8601
9364,9525
9365,9525
9366,8406
9367,287
9368,8601
9369,8601
9370,8601
9371,8601
9372,9525
9373,15789
9374,11999
9375,11999
9376,9525
9377,15789
9378,13426
9379,15467
9380,15789
9381,15789
9382,15789
9383,15789
9384,7404
9385,7404
9386,15467
9387,15467
9388,7404
9389,7404
9390,7404
9391,7404
9392,9525
9393,9525
9394,13426
9395,9525
9396,9525
9397,9525
9398,9525
9399,9525
9400,9525
9401,7404
9402,13426
9403,16107
9404,9525
9405,15789
9406,13564
9407,7404
9408,7404
9409,7404
9410,8406
9411,8406
9412,7404
9413,7404
9414,8406
9415,8406
9416,7404
9417,7404
9418,9294
9419,15439
9420,7404
9421,7404
9422,9294
9423,15439
9424,339
9425,8601
9426,8406
9427,339
9428,8406
9429,469
9430,8406
9431,8406
9432,1371
9433,7404
9434,1371
9435,15467
9436,13564
9437,7404
9438,11999
9439,11999
9440,7404
9441,7404
9442,13426
9443,15467
9444,7404
9445,7404
9446,7404
9447,7404
9448,7404
9449,7404
9450,15467
9451,15467
9452,7404
9453,7404
9454,7404
9455,7404
9456,13426
9457,13426
9458,13426
9459,13426
9460,13564
9461,7404
9462,13564
9463,7404
9464,13564
9465,7404
9466,13426
9467,15467
9468,13564
9469,7404
9470,13564
9471,7404
9472,9525
9473,15789
9474,5411
9475,5411
9476,9525
9477,9525
9478,287
9479,287
9480,287
9481,287
9482,287
9483,287
9484,287
9485,287
9486,287
9487,287
9488,8601
9489,8601
9490,287
9491,287
9492,9525
9493,9525
9494,287
9495,287
9496,1371
9497,1371
9498,1371
9499,1371
9500,287
9501,287
9502,287
9503,287
9504,9525
9505,9525
9506,5411
9507,5411
9508,9525
9509,9525
9510,9525
9511,9525
9512,9525
9513,9525
9514,5411
9515,5411
9516,9525
9517,9525
9518,287
9519,287
9520,9525
9521,9525
9522,13426
9523,9525
9524,9525
9525,9525
9526,9525
9527,9525
9528,9525
9529,9525
9530,13426
9531,9525
9532,9525
9533,9525
9534,287
9535,287
9536,339
9537,339
9538,339
9539,339
9540,9525
9541,9525
9542,9294
9543,15439
9544,1371
9545,1371
9546,1371
9547,1371
9548,9294
9549,15439
9550,9294
9551,15439
9552,339
9553,339
9554,339
9555,339
9556,9525
9557,9525
9558,287
9559,287
9560,1371
9561,1371
9562,1371
9563,1371
9564,1371
9565,1371
9566,1371
9567,1371
9568,13426
9569,9525
9570,13426
9571,339
9572,9525
9573,9525
9574,13426
9575,9525
9576,13426
9577,1371
9578,13426
9579,1371
9580,7404
9581,9525
9582,9294
9583,15439
9584,13426
9585,339
9586,13426
9587,339
9588,9525
9589,9525
9590,13426
9591,339
9592,1371
9593,1371
9594,1371
9595,1371
9596,9525
9597,9525
9598,1371
9599,1371
9600,8601
9601,8601
9602,8601
9603,8601
9604,15789
9605,15789
9606,15789
9607,15789
9608,8601
9609,8601
9610,287
9611,287
9612,15789
9613,15789
9614,287
9615,287
9616,8601
9617,8601
9618,8601
9619,8601
9620,9525
9621,9525
9622,287
9623,287
9624,8601
9625,8601
9626,8601
9627,8601
9628,9525
9629,15789
9630,287
9631,287
9632,15789
9633,15789
9634,5411
9635,5411
9636,15789
9637,15789
9638,15789
9639,15789
9640,15789
9641,15789
9642,15789
9643,15789
9644,15789
9645,15789
9646,15789
9647,15789
9648,9525
9649,9525
9650,9525
9651,9525
9652,9525
9653,9525
9654,9525
9655,9525
9656,9525
9657,15789
9658,9525
9659,15789
9660,9525
9661,15789
9662,9525
9663,15789
9664,8601
9665,8601
9666,339
9667,339
9668,15789
9669,15789
9670,8406
9671,8406
9672,1371
9673,1371
9674,1371
9675,1371
9676,1501
9677,1501
9678,9294
9679,7404
9680,8601
9681,8601
9682,339
9683,339
9684,469
9685,469
9686,8406
9687,469
9688,1371
9689,1371
9690,1371
9691,1371
9692,1501
9693,1501
9694,1371
9695,1371
9696,7404
9697,15789
9698,13426
9699,339
9700,15789
9701,15789
9702,7404
9703,7404
9704,7404
9705,7404
9706,15467
9707,16107
9708,7404
9709,7404
9710,7404
9711,7404
9712,9525
9713,9525
9714,13426
9715,339
9716,9525
9717,9525
9718,8406
9719,9525
9720,9525
9721,15789
9722,1371
9723,1371
9724,9525
9725,15789
9726,1371
9727,15789
9728,7720
9729,7720
9730,7720
9731,15467
9732,5684
